"STATIONS_ID";"MESS_DATUM";"QN_3";"FX";"FM";"QN_4";"RSK";"RSKF";"SDK";"SHK_TAG";"NM";"VPM";"PM";"TMK";"UPM";"TXK";"TNK";"TGK";"eor"
433;20220421;10;"7,3";"2,8";9;"0,1";4;"0,1";-999;"-999";"9,5";"1007,9";"9,5";"79";"12";"6,9";"5";"eor"
433;20220422;10;"11,3";"4,1";9;"0";4;"0,6";-999;"-999";"8,9";"1005,1";"9,5";"75";"13,7";"4,7";"1";"eor"
433;20220423;10;"10,4";"4,7";9;"0";0;"11,2";-999;"-999";"7,5";"1004,3";"11,5";"57";"17,6";"4,4";"0,3";"eor"
433;20220424;10;"11,6";"5,2";9;"0,3";4;"7,7";-999;"-999";"8,2";"999,5";"11,1";"64";"17,2";"4,8";"2";"eor"
433;20220425;10;"9,3";"4";9;"0";0;"6,1";-999;"-999";"8,3";"1005,6";"8,8";"74";"13,7";"5,1";"0,4";"eor"
433;20220426;10;"7,7";"2,3";9;"0";4;"10,5";-999;"-999";"7,2";"1011,1";"11,5";"56";"17,4";"3,7";"-2,6";"eor"
433;20220427;10;"9,9";"3,1";9;"0";4;"9,5";-999;"-999";"7,2";"1017,7";"12,1";"53";"17,9";"6,2";"-1,1";"eor"
433;20220428;10;"11,1";"2,4";9;"0";0;"9,5";-999;"-999";"7,7";"1022,2";"11,5";"59";"17,6";"4,9";"-2,3";"eor"
433;20220429;10;"6,5";"1,4";9;"0";4;"11,5";-999;"-999";"7,2";"1021,5";"12,9";"51";"19,2";"5,3";"-2,7";"eor"
433;20220430;10;"7";"2";9;"0";0;"5,1";-999;"-999";"7,9";"1017";"13,1";"54";"19,8";"7,2";"2";"eor"
433;20220501;10;"6,9";"3,2";9;"0";4;"4,5";-999;"-999";"8,1";"1016,4";"11,7";"60";"15,4";"6,2";"-0,9";"eor"
433;20220502;10;"8,1";"2,1";9;"0";0;"12,4";-999;"-999";"8,3";"1013,2";"13,4";"55";"19,5";"6,6";"-0,4";"eor"
433;20220503;10;"8";"2,5";9;"0";0;"8,3";-999;"-999";"8,4";"1011,1";"13";"57";"18,4";"7,7";"0,9";"eor"
433;20220504;10;"4,8";"1,5";9;"0,6";4;"2,5";-999;"-999";"9,8";"1011,8";"14,2";"62";"19,4";"6,5";"-0,4";"eor"
433;20220505;10;"7,6";"3,1";9;"0";0;"6,1";-999;"-999";"10,1";"1014,3";"14,3";"63";"18,9";"9,4";"1,2";"eor"
433;20220506;10;"6,1";"1,6";9;"0";0;"9,2";-999;"-999";"9,5";"1018,2";"14,4";"60";"20";"6,5";"-1,2";"eor"
433;20220507;10;"10,4";"3";9;"1";4;"8,4";-999;"-999";"10,6";"1016,2";"17";"56";"22,7";"10,2";"3,6";"eor"
433;20220508;10;"9,1";"3,5";9;"0";0;"11,7";-999;"-999";"8,8";"1019,6";"14,9";"54";"19,7";"8,5";"2,6";"eor"
433;20220509;10;"7,1";"2,7";9;"0";0;"14,2";-999;"-999";"8,6";"1021,5";"14,6";"55";"21,3";"6,4";"-1,3";"eor"
433;20220510;10;"9,4";"2,9";9;"0";4;"11,2";-999;"-999";"9,8";"1012,8";"19,7";"45";"26,9";"10";"6";"eor"
433;20220511;10;"16,3";"4";9;"3,3";4;"4,9";-999;"-999";"14,1";"1004,6";"21,7";"57";"28,9";"15,7";"11,7";"eor"
433;20220512;10;"15,5";"4,8";9;"0";0;"7,4";-999;"-999";"10,8";"1008,7";"16,6";"58";"20,4";"13,2";"8,1";"eor"
